Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	Time
249	8672.758	139.91194	8894.49	8532.457	0.036353163	0.0037368108	0.04583815	0.028413858	10555.510013580322
250	8510.115	220.25945	8871.047	8295.318	0.028431753	0.0072818096	0.043219395	0.015611379	10597.57377243042
251	8190.9355	514.46356	8735.096	7347.326	0.023475694	0.0038852303	0.033624504	0.015621588	10640.867847442627
252	8686.24	136.66345	8884.988	8522.836	0.027762683	0.0033442588	0.035990894	0.020059356	10683.361722230911
253	8562.198	133.4248	8746.317	8387.297	0.030985015	0.0044931863	0.039458714	0.02235666	10726.727417707443
254	8714.664	54.821686	8783.669	8631.946	0.034891427	0.003117811	0.039610658	0.025446545	10770.600153684616
255	8699.699	75.69411	8812.737	8605.959	0.03908466	0.0032730005	0.04686617	0.032593507	10812.027532577515
256	8688.674	144.56364	8929.463	8543.734	0.036897685	0.0037385887	0.045654546	0.030672789	10854.855345249176
257	8719.073	50.525913	8787.294	8657.057	0.03274328	0.0037795426	0.038076673	0.023246616	10897.1451587677
258	8632.338	153.52571	8780.104	8383.127	0.031554632	0.003613017	0.0404827	0.025215054	10941.232178926468
259	8537.415	210.95383	8796.813	8217.894	0.024737293	0.004359148	0.031712543	0.014251602	10984.281571626663
260	8606.819	88.29905	8737.428	8499.014	0.028951135	0.0027778808	0.0342676	0.022925662	11027.282895326614
261	8522.798	102.92486	8624.602	8374.386	0.030892238	0.004914639	0.039901186	0.021213803	11070.438075304031
262	8617.86	66.28193	8710.685	8535.112	0.025513573	0.0044947313	0.03547945	0.016575348	11110.011726856232
263	8657.082	101.78444	8810.621	8526.996	0.031131886	0.004883626	0.043341983	0.02275195	11151.889168977737
264	8591.98	160.82152	8856.455	8423.488	0.025446706	0.0047771265	0.034808397	0.01588808	11194.910494089127
265	8755.731	86.57651	8887.106	8654.727	0.027075605	0.0030263762	0.032190233	0.01978991	11238.923126459122
266	8716.4	47.834717	8756.215	8638.2	0.025890995	0.004972398	0.034954175	0.015380336	11282.43553352356
267	8819.439	151.32741	9011.3955	8593.592	0.030232254	0.005123971	0.038494952	0.021044496	11323.01454615593
268	8706.302	176.2328	8951.088	8524.413	0.034917273	0.0027259316	0.04064809	0.029390575	11363.078880548477
269	8718.636	128.0582	8888.226	8527.719	0.035289448	0.0049464065	0.044166125	0.022473698	11405.577677249908
270	8762.239	180.83846	8976.09	8575.657	0.02628275	0.004725347	0.036056302	0.017324336	11449.825401067734
271	8651.301	47.513355	8706.012	8581.423	0.027621256	0.0022334373	0.032950077	0.02267323	11493.028727054596
272	8753.454	53.09081	8792.76	8662.254	0.028076556	0.003344428	0.034978278	0.022497902	11535.822853088379
273	8618.23	274.16934	8889.983	8160.7227	0.029592708	0.003563996	0.037723176	0.022763487	11577.806547641754
274	8764.908	88.29601	8910.02	8672.023	0.030530667	0.002852408	0.037831582	0.024230246	11621.403921365738
275	8704.811	116.201485	8873.089	8549.685	0.032149695	0.0055055954	0.052066732	0.02550542	11665.03299665451
276	8759.59	86.13616	8906.381	8688.039	0.036637343	0.007224228	0.058790427	0.029326346	11707.807221889496
277	8706.234	104.75507	8845.239	8588.448	0.03404734	0.004446935	0.04543533	0.026261505	11752.003801345825
278	8602.856	77.12029	8659.516	8469.993	0.029147469	0.0025740908	0.038061004	0.025537828	11794.990911722183
279	8811.818	197.95946	9152.282	8666.348	0.031820614	0.0074546067	0.052900486	0.016322885	11838.040503263474
280	8672.408	73.29238	8745.041	8550.781	0.035515644	0.0049020667	0.046915967	0.027015783	11881.997866630554
281	8581.564	138.04233	8725.76	8407.042	0.036954936	0.005397064	0.048586085	0.027647119	11924.90753865242
282	8638.38	192.46474	8870.467	8430.371	0.04363492	0.006837321	0.06032805	0.031068057	11968.079895019531
283	8771.368	115.86444	8878.418	8575.806	0.045086022	0.0068474384	0.063666426	0.035642564	12009.458309650421
284	8572.894	120.942894	8745.585	8428.796	0.05351499	0.008896501	0.07190174	0.03774695	12052.196307182312
285	8632.012	213.53815	8877.201	8367.549	0.0384944	0.0044864225	0.05515174	0.031607654	12091.57790017128
286	8701.777	54.91885	8772.252	8619.529	0.03757355	0.0059501175	0.056403525	0.029101769	12135.750571250916
287	8364.622	364.02454	8610.119	7738.653	0.036772553	0.0041408967	0.04486026	0.029199082	12179.189127445221
288	8668.059	53.791573	8750.152	8607.638	0.03831313	0.0049806605	0.04746936	0.02957931	12220.680119991302
289	8344.731	382.7633	8774.532	7795.397	0.043316804	0.008383706	0.06604476	0.03018578	12261.575107812881
290	8712.633	36.650047	8753.574	8653.321	0.03927251	0.008061737	0.0609232	0.026175767	12303.454181194305
291	8406.814	139.70967	8568.687	8235.761	0.031809088	0.005012404	0.04375822	0.022112032	12347.304912567139
292	8649.848	108.16695	8792.742	8488.096	0.032190993	0.0029747146	0.0360589	0.025031114	12389.491970062256
293	8572.056	155.62164	8810.374	8404.087	0.027336348	0.0065624495	0.038751014	0.014940636	12433.010436534882
294	8398.595	87.10042	8516.423	8288.506	0.025649698	0.006582643	0.037057623	0.015031009	12476.54269528389
295	8587.52	87.64217	8726.09	8507.446	0.037962127	0.004436297	0.047029153	0.028576829	12518.672998189926
296	8740.416	155.27223	9006.517	8630.416	0.032988656	0.0038877625	0.039816353	0.025533894	12559.868002176285
297	8602.017	325.40536	8847.58	8043.669	0.03013206	0.0045555686	0.03926014	0.019231513	12601.51374077797
298	8583.183	160.74603	8807.964	8356.543	0.029701006	0.0029854507	0.036096025	0.023502605	12645.450246334076
299	8698.638	107.335945	8800.058	8538.704	0.03152797	0.0051080496	0.041689508	0.021413237	12688.983503818512
300	8664.921	117.76269	8822.714	8529.225	0.031186216	0.0046773166	0.04203833	0.024054598	12733.298312187195
301	8399.329	393.72235	8920.472	8005.577	0.026570054	0.002434191	0.033188593	0.021715367	12775.938027381897
302	8675.629	119.47327	8857.48	8542.775	0.029391974	0.0061160447	0.041869536	0.020408666	12819.348622560501
303	8638.789	62.98155	8709.044	8536.848	0.031867363	0.004010734	0.039607137	0.023883933	12863.395924568176
304	8746.019	112.758415	8847.737	8555.167	0.028850129	0.005934185	0.040351246	0.015999686	12906.743153572083
305	8280.693	144.11647	8454.215	8068.0034	0.02837223	0.0034422749	0.03235875	0.016353378	12949.411395311356
306	8201.834	113.05993	8331.277	8020.724	0.022999838	0.0043504876	0.030380953	0.015585228	12989.940422534943
307	8631.416	158.19144	8797.844	8370.749	0.025118992	0.0025898612	0.030617706	0.02034012	13031.481370925903
308	8535.963	173.53517	8739.621	8298.7295	0.025636135	0.0030306082	0.032742627	0.018335251	13073.84386086464
309	7865.4424	316.48376	8275.744	7531.071	0.026493674	0.0027719324	0.03398685	0.020923609	13115.748432636261
310	7179.7007	325.76495	7648.83	6740.9434	0.028207105	0.006176874	0.039770685	0.01812338	13159.246598243713
311	7088.5234	130.5073	7229.1313	6897.593	0.020574383	0.0034433114	0.02790601	0.01526518	13201.885117769241
312	6937.807	280.7581	7281.31	6607.6826	0.02008996	0.006222963	0.032713454	0.013272165	13245.78982758522
313	7335.8994	311.17004	7712.587	6934.711	0.020120539	0.0023459317	0.025795404	0.015980685	13289.707998037338
314	7315.7695	157.77997	7476.89	7075.753	0.020288052	0.0061440784	0.033448376	0.0118255215	13333.57199549675
315	6681.457	875.2999	7710.584	5320.1836	0.024903199	0.010235779	0.04743689	0.013942078	13377.568933725357
316	7455.596	405.5737	8100.487	7009.857	0.021558356	0.006917626	0.03207376	0.010025045	13421.175398111343
317	7709.3213	154.7729	7884.8535	7517.6094	0.026474036	0.003804607	0.033790126	0.020949388	13464.750509262085
318	8092.7837	569.33215	8728.742	7324.623	0.030760882	0.0058925906	0.04826909	0.022229644	13507.041224718094
319	7640.054	226.96468	7800.3633	7250.454	0.025954898	0.006389283	0.03658999	0.01324633	13550.710165262222
320	7921.3857	296.3129	8229.931	7614.7163	0.027691191	0.006903816	0.039285507	0.016647382	13594.328287124634
321	7875.878	225.74806	8226.816	7600.8916	0.024946114	0.00405512	0.037074715	0.017200677	13637.872994184494
322	7979.1914	329.89362	8341.809	7498.3735	0.04706185	0.017903376	0.07387822	0.022596503	13681.617470741272
323	7971.5537	143.09303	8127.1636	7742.6294	0.047446214	0.004134207	0.056485265	0.035351012	13723.027842760086
324	7675.0645	4.7737865	7682.173	7669.4663	0.03741076	0.005443877	0.050144676	0.030472822	13766.07090306282
325	8058.9756	201.05869	8238.689	7731.2896	0.05534801	0.010711014	0.06844101	0.03116607	13808.495208978653
326	6659.3604	2244.3896	8112.447	2777.03	0.05227386	0.0034158274	0.059741434	0.04536679	13848.518659353256
327	7838.5464	676.2337	8353.539	6681.3647	0.040270418	0.009593469	0.054422528	0.01921808	13888.76105260849
328	3603.2673	421.51526	4317.284	3224.1438	0.02217706	0.0017300709	0.025922773	0.018904537	13931.51513838768
329	7325.349	635.431	8180.5767	6453.468	0.030629814	0.0053947843	0.04275489	0.023313543	13974.561302661896
330	4302.7437	1155.0887	6254.381	3237.9038	0.026257103	0.0068879076	0.041817058	0.01621585	14015.983851194382
331	5717.284	1488.3763	7234.5737	3792.0322	0.04997398	0.012091483	0.07322527	0.023435963	14057.039863348007
332	4881.5415	2337.9792	7311.4565	1690.1106	0.060888924	0.017922703	0.098765895	0.027020141	14100.732319116592
333	5322.7827	1859.5083	8009.416	3551.8992	0.05328793	0.009767255	0.078639045	0.040445443	14141.573707818985
334	7839.586	977.05554	8736.51	6296.157	0.04250293	0.00932624	0.06748967	0.02771824	14184.580362796783
335	8333.541	191.79532	8593.49	8087.6763	0.03626045	0.0044438313	0.04829577	0.027219355	14222.67797923088
336	4708.3135	1627.782	7420.926	3101.5476	0.027944371	0.0036583617	0.036576584	0.020188464	14267.168016433716
337	8386.965	130.91774	8547.234	8252.625	0.035690412	0.007654515	0.050740205	0.023706561	14311.10619544983
338	8115.177	391.34076	8477.452	7482.547	0.028916016	0.005082337	0.036397345	0.019118266	14354.955151557922
339	7687.609	252.74591	8109.2075	7438.2817	0.024818	0.0035760524	0.031578843	0.017542046	14397.91764140129
340	5229.883	2507.5688	7744.566	1915.4432	0.030033948	0.009993022	0.048130553	0.016053585	14440.652910470963
341	6020.947	2131.2368	8604.061	3830.611	0.027159244	0.005820893	0.037961453	0.016471911	14484.167684793472
342	8204.566	272.3266	8659.537	7954.5645	0.029881798	0.004597846	0.040422093	0.021770904	14527.4011490345
343	7464.2407	881.081	8540.572	6085.4844	0.0263215	0.004830511	0.04175514	0.01843894	14571.214248895645
344	7816.169	512.65924	8412.644	6997.636	0.028141934	0.0072779176	0.042556655	0.01861284	14612.894303560257
345	8291.264	199.39496	8621.978	8091.5254	0.029239796	0.0055317627	0.040255114	0.02077359	14654.145861387253
346	8033.2324	285.62814	8421.746	7683.293	0.02765585	0.0047234916	0.03736631	0.017546972	14697.596636772156
347	8119.32	283.27954	8547.221	7751.1235	0.029592827	0.0037272393	0.036565583	0.02359938	14739.214412689209
348	8091.7715	69.05268	8166.201	8017.2896	0.028883606	0.0036834674	0.03401141	0.020460572	14780.844307422638
349	7863.542	368.5385	8309.129	7289.4766	0.027579052	0.0035835467	0.035916522	0.021408204	14824.4700756073
350	8242.915	106.909454	8392.696	8135.475	0.029160963	0.00419395	0.03907026	0.02200662	14867.149546146393
351	8060.591	202.22678	8255.461	7724.569	0.025658624	0.0025912423	0.03157696	0.021358788	14911.064079284668
352	8370.629	331.09235	8732.647	7995.0015	0.026260778	0.004899546	0.037933677	0.017220652	14954.882103204727
353	7745.855	395.49893	8159.694	7105.5425	0.0217167	0.0032571394	0.02744898	0.01560189	14996.2346200943
354	8280.129	111.276764	8391.866	8156.317	0.03168956	0.006054817	0.04625641	0.019762479	15040.292598247528
355	6318.408	2625.2427	8233.423	1856.7859	0.02143912	0.003247623	0.027143387	0.013315771	15083.445918083191
356	7993.1426	525.42914	8506.385	7145.954	0.02166492	0.0033316885	0.026671559	0.014790842	15127.013583183289
357	7989.709	504.7948	8786.899	7529.4224	0.023319779	0.0044885776	0.032188315	0.014777603	15170.0326359272
358	7428.6133	441.5761	8126.6914	6981.0474	0.015470949	0.0038542538	0.024013484	0.010208139	15213.44552564621
359	7865.493	337.76016	8187.7627	7298.2036	0.021097695	0.0034282906	0.02783653	0.013330243	15257.22787642479
360	8441.635	396.90875	8815.046	7777.234	0.021494955	0.0036112755	0.028706696	0.015452774	15299.89054608345
361	7702.95	525.77277	8296.016	6990.5728	0.022179764	0.0041564987	0.031815972	0.015171887	15340.180164337158
362	5652.481	946.5638	6944.288	4363.661	0.02421933	0.0061736745	0.034898125	0.015566073	15379.314451932907
363	5576.365	597.72266	6134.7583	4638.102	0.022010894	0.008532219	0.03789885	0.010495988	15422.966802835464
364	7450.984	313.63403	7875.5093	6993.357	0.014462393	0.0028375906	0.019844243	0.008623186	15466.512374401093
365	7877.912	443.51364	8596.962	7386.02	0.018361548	0.0039517777	0.025489815	0.012928384	15508.08237862587
366	7992.7764	278.28616	8272.536	7530.7153	0.019233242	0.008141693	0.039348707	0.010685409	15547.668511390686
367	8166.769	320.25745	8629.774	7740.103	0.016819904	0.0027719955	0.021300381	0.012078785	15587.316348552704
368	8093.767	250.53737	8373.528	7747.694	0.01966875	0.0049877972	0.033177596	0.012860989	15628.647876501083
369	7614.781	310.78867	8133.639	7364.771	0.042463843	0.012417811	0.06667359	0.024182558	15671.508781194687
370	8271.7705	245.19395	8512.411	7862.2856	0.025507938	0.0036812022	0.037356026	0.020199325	15715.669585943222
371	8262.588	342.91547	8800.2295	7919.261	0.031422466	0.0043629245	0.041503746	0.024249572	15758.647949695587
372	8379.691	108.92955	8514.231	8251.566	0.036829162	0.006737636	0.05309538	0.02533391	15801.135006189346
373	8369.748	185.74242	8660.253	8192.326	0.02398469	0.005381197	0.035840116	0.015554973	15842.972548007965
374	8563.962	16.53551	8586.304	8539.699	0.041846976	0.009964555	0.059911728	0.01975233	15885.847663879395
375	8172.72	263.34262	8601.085	7893.942	0.033893168	0.007057336	0.054503776	0.022884928	15927.745762348175
376	7788.3457	587.9006	8457.769	6939.8496	0.035242494	0.006849171	0.048758816	0.022772253	15968.826685667038
377	7231.5645	257.95288	7590.4077	6916.177	0.036823105	0.007446405	0.050614525	0.021856748	16010.875226259232
378	8063.4775	291.70898	8332.099	7590.8066	0.028669875	0.0075559937	0.042270895	0.015031955	16053.379559755325
379	8102.253	637.8818	8679.147	7036.3086	0.03602382	0.00491099	0.047293074	0.027056843	16096.090660095215
380	7068.899	1485.5234	8224.224	4563.0874	0.034472115	0.0036583352	0.04322466	0.028066147	16139.420581579208
381	8243.402	45.04323	8306.929	8179.782	0.03307109	0.00445392	0.041483607	0.020950051	16183.256373405457
382	8584.307	182.50525	8882.474	8434.4375	0.03179657	0.0048013567	0.043406118	0.020378204	16224.50582742691
383	8598.174	217.04669	8753.609	8223.77	0.031836204	0.0052421764	0.043113563	0.022105522	16267.752486228943
384	8437.972	548.27924	8963.617	7560.446	0.027288692	0.0020982784	0.031494692	0.020721903	16309.34022140503
385	7807.3037	627.28253	8487.201	6975.579	0.02828167	0.0054795593	0.038110778	0.017457765	16352.784784317017
386	8553.567	235.34006	8933.848	8288.938	0.01898806	0.0027152419	0.025291223	0.012367207	16396.44475054741
387	8707.151	147.59622	8885.57	8509.423	0.01904113	0.0044344957	0.02880148	0.011437671	16439.381582260132
388	8303.301	122.90256	8436.138	8146.262	0.021204578	0.007884294	0.03947717	0.009954346	16482.897005319595
389	8315.854	204.68115	8553.502	8028.908	0.026536923	0.0037756504	0.035926986	0.019906292	16524.22328352928
390	8149.278	262.3483	8354.58	7707.3613	0.018789455	0.0029370561	0.026022984	0.015106231	16566.290264368057
391	8099.1777	250.48509	8365.936	7845.2925	0.022440067	0.004784979	0.032065295	0.012721505	16608.485756635666
392	8413.42	417.0822	8713.851	7695.446	0.024154106	0.004598358	0.030554047	0.015182743	16652.4078476429
393	8682.232	37.14595	8725.686	8639.561	0.0182844	0.0040309927	0.029742807	0.013175983	16692.39134144783
394	8533.365	194.38634	8852.285	8340.525	0.015667908	0.0021009706	0.020527557	0.011729652	16734.770225048065
395	8474.611	68.78091	8578.274	8387.008	0.021844782	0.002830816	0.02749497	0.01672361	16778.58026623726
396	8505.684	253.25002	8922.948	8300.379	0.020415137	0.006004171	0.033386484	0.01155171	16819.92253303528
397	8356.744	113.78394	8480.51	8180.8506	0.012548561	0.0017918479	0.016429733	0.00961079	16862.057069540024
398	8625.578	167.84772	8900.7295	8488.847	0.019000433	0.009112568	0.03794827	0.009766879	16904.537754535675
399	8588.49	181.83383	8857.678	8346.511	0.028761221	0.0061492748	0.03882858	0.016932793	16946.612409353256
400	8571.732	48.068405	8646.223	8513.403	0.026259044	0.004702018	0.036666516	0.01669086	16991.215383052826
401	8356.591	132.00926	8559.783	8233.608	0.029560627	0.0042674113	0.03810327	0.021664442	17032.44604563713
402	8565.332	121.590256	8656.834	8356.378	0.029035838	0.004823623	0.040755585	0.019414682	17075.985344409943
403	8476.25	110.04886	8614.832	8306.91	0.030256417	0.0043182853	0.04200137	0.020767543	17118.898584365845
404	8460.898	111.74691	8602.8125	8350.353	0.031073192	0.005255823	0.040468004	0.01793421	17160.967447519302
405	8166.5176	128.64194	8353.025	7989.8228	0.030833457	0.0039887307	0.038527712	0.02313212	17204.94163751602
406	8422.034	334.9554	8725.66	7855.2163	0.026567092	0.0049031256	0.03510805	0.018834144	17247.396691083908
407	8254.023	253.65588	8545.528	7903.2505	0.02781226	0.003899991	0.037072957	0.022077724	17289.28425502777
408	8380.997	38.7607	8420.961	8316.821	0.026961371	0.0034309898	0.035783134	0.02137133	17332.325774669647
409	8578.127	135.93985	8736.398	8394.702	0.020685451	0.0027551588	0.026255306	0.0157002	17376.411524295807
410	8142.6353	175.70325	8322.584	7914.231	0.020361558	0.003915704	0.030252807	0.013686947	17418.62571144104
411	8504.482	102.768654	8674.996	8414.607	0.021863988	0.0040197475	0.033261646	0.015517501	17462.594809293747
412	8658.884	300.19778	8993.136	8185.914	0.021311043	0.0018043945	0.025011767	0.017906994	17504.764467716217
413	8500.98	385.4447	8946.595	7939.3833	0.021515293	0.0029860109	0.03043215	0.016269369	17545.475962162018
414	8475.993	187.55716	8688.611	8180.964	0.023671146	0.0051745395	0.033624712	0.013324897	17586.60945034027
415	8795.285	60.475666	8890.719	8727.766	0.023925643	0.0048584132	0.034255218	0.013249123	17629.840660572052
416	8583.967	160.21548	8803.336	8353.387	0.023614462	0.0046762843	0.034718506	0.014464985	17673.11914563179
417	8694.209	173.05849	8865.073	8438.056	0.032660484	0.0037952112	0.039289065	0.020414112	17715.76346731186
418	8809.031	107.647606	8965.61	8668.309	0.026978616	0.0048212796	0.0375676	0.01814101	17759.918656349182
419	8864.907	76.549164	8968.997	8753.91	0.022300338	0.0042998283	0.029498536	0.0153908925	17803.952083349228
420	8418.528	491.23056	8818.911	7585.356	0.017464828	0.0035972537	0.023187812	0.011654665	17846.913119077682
421	8568.95	84.96125	8668.86	8441.401	0.021480866	0.005011598	0.029202702	0.013744139	17889.158529043198
422	8908.456	124.277435	9073.844	8735.606	0.023615122	0.0064992015	0.04234649	0.017274356	17932.28229188919
423	8659.366	96.388054	8812.3	8546.104	0.02720771	0.00504075	0.03903851	0.01874906	17974.73802280426
424	8637.913	139.15402	8786.966	8418.493	0.024093438	0.0048631285	0.032147974	0.015331774	18018.01965045929
425	8858.744	234.85266	9044.791	8458.523	0.02086782	0.0033429987	0.029158134	0.014685665	18061.83073616028
426	8701.176	82.66696	8811.45	8578.498	0.020225445	0.0026198118	0.025516989	0.0147239715	18104.634735822678
427	8853.725	151.74953	9110.23	8719.205	0.020884432	0.002689816	0.026656892	0.015717212	18144.617997407913
428	8724.981	220.972	9002.829	8392.258	0.018459495	0.0036354556	0.025795441	0.01388665	18186.638213157654
429	8603.066	199.32866	8789.5205	8286.941	0.019986976	0.0064293793	0.036291353	0.012932811	18229.21393609047
430	8407.98	95.41621	8570.642	8333.877	0.02179884	0.004572719	0.03394392	0.013185919	18272.8227956295
431	8194.42	366.2564	8561.637	7719.809	0.015551504	0.0018305837	0.018979602	0.011985908	18315.707634687424
432	8731.101	82.61036	8867.879	8647.071	0.01710265	0.0035049475	0.025404125	0.011904287	18359.50099492073
433	8646.328	160.52676	8860.198	8409.698	0.017530689	0.003465472	0.024241243	0.01219229	18400.479248285294
434	8470.625	400.08426	9008.933	8023.1704	0.024965344	0.0072874534	0.042965945	0.014923925	18443.3202354908
435	8473.613	125.56061	8618.462	8276.288	0.020272508	0.0038456295	0.027140368	0.014023661	18487.016683101654
436	8565.829	304.22217	8952.443	8119.759	0.019410603	0.0031834848	0.026989805	0.014684686	18530.990329504013
437	8717.556	61.725105	8793.675	8629.913	0.021951789	0.003942815	0.03179475	0.013309924	18575.108409166336
438	8537.524	160.61234	8724.572	8281.604	0.016544921	0.0036152953	0.025663229	0.010311522	18616.880137443542
439	8351.602	129.11942	8523.885	8162.072	0.019093068	0.005927624	0.035164423	0.011917685	18655.696813344955
440	8367.661	152.33566	8552.396	8217.243	0.018393092	0.003637006	0.026398184	0.0134696625	18699.448676347733
441	8257.794	184.25963	8521.2705	8024.0337	0.016427448	0.0024189074	0.02217916	0.012897961	18741.242160081863
442	8568.338	52.60558	8656.006	8517.975	0.024045123	0.0042657796	0.03173265	0.016729057	18782.423406362534
443	8550.885	209.84695	8682.084	8187.9907	0.017067838	0.0032225105	0.027253993	0.010973125	18825.739987134933
444	8544.676	171.86691	8837.079	8395.906	0.015350025	0.0028320635	0.02119584	0.011432055	18868.719096183777
445	8357.024	352.57135	8665.51	7758.5054	0.017795317	0.004375847	0.029759448	0.010545799	18907.944162130356
446	8440.75	147.22737	8589.356	8236.933	0.014429709	0.0038669244	0.01931572	0.008146886	18950.944999694824
447	8838.867	50.064667	8885.672	8757.689	0.018423393	0.0027694777	0.026339063	0.0144256875	18994.605392217636
448	8528.15	54.609802	8600.783	8465.331	0.022587333	0.0030284012	0.028284714	0.016532818	19038.11697101593
449	8560.568	117.59765	8724.319	8418.443	0.021772811	0.0027817579	0.02684373	0.016192924	19082.49118733406
450	8170.0254	112.93868	8295.541	7992.4883	0.01918538	0.008029797	0.036292583	0.007851646	19126.252902030945
451	8356.414	138.19484	8509.816	8132.3306	0.021541923	0.007669886	0.04118409	0.012077651	19169.34223818779
452	8726.264	253.2172	9030.223	8326.893	0.020080796	0.0038035423	0.03100346	0.0151676405	19211.208587408066
453	8700.918	197.62874	8975.514	8491.979	0.02105404	0.004629027	0.031175127	0.014142846	19255.925830602646
454	7907.131	896.9332	8789.004	6549.8477	0.018914139	0.0046763876	0.028478043	0.011738519	19297.891827583313
455	8673.784	265.52383	9075.398	8399.44	0.017373802	0.003944321	0.022323227	0.010398404	19341.91659617424
456	8783.429	102.958496	8937.257	8682.371	0.017187301	0.0029347495	0.022929445	0.011521938	19385.59896016121
457	8792.012	37.51685	8853.307	8757.601	0.017552838	0.0028269398	0.023748094	0.0123552475	19425.861416101456
458	8393.948	219.72336	8540.881	8014.0073	0.021949634	0.0051403563	0.032697797	0.013443297	19468.02361035347
459	8590.838	212.76622	8889.361	8347.955	0.021196345	0.005723466	0.03253085	0.011695567	19512.275501728058
460	8355.93	159.18628	8623.232	8203.194	0.019166753	0.0027953559	0.025596116	0.015157764	19555.662113189697
461	8328.4	37.75258	8377.122	8272.651	0.021378495	0.0041698087	0.029876798	0.012967801	19600.216980695724
462	8136.834	168.95563	8415.758	7967.691	0.024357673	0.008840504	0.04542958	0.012936871	19645.031750917435
463	7892.257	282.4378	8361.68	7618.0405	0.019823188	0.003351985	0.024739427	0.014177883	19689.429629564285
464	8045.593	432.36612	8532.133	7519.232	0.024387931	0.0045000156	0.033925727	0.01565713	19732.653118610382
465	7754.1846	268.62473	8048.8545	7389.4326	0.02300911	0.004109662	0.031612523	0.015817355	19773.675550460815
466	7329.258	557.39386	8244.923	6829.357	0.022695135	0.0025626034	0.02741602	0.01673537	19817.49619960785
467	6943.89	140.88425	7161.016	6801.186	0.026386471	0.0028482664	0.032383054	0.020803928	19859.50838780403
468	7722.795	561.9377	8194.263	6787.5415	0.025194205	0.0042843074	0.033061653	0.016485915	19903.87604379654
469	7526.8604	607.02954	8176.756	6723.6206	0.032903463	0.004782042	0.04094445	0.022105766	19947.61845755577
470	6856.255	444.33243	7503.5156	6248.597	0.024656516	0.0049233655	0.034615908	0.01712451	19991.396782636642
471	6704.0923	768.4034	7623.2534	5711.2783	0.027340394	0.0071270494	0.040050615	0.017976327	20032.16740345955
472	7849.577	198.17499	8125.3105	7569.2446	0.02256105	0.004480887	0.036011785	0.01753823	20073.357744932175
473	7962.792	322.96613	8364.573	7463.1387	0.02321333	0.0031167502	0.03248811	0.018532846	20115.89127445221
474	7921.9023	293.2748	8382.81	7665.722	0.024408853	0.0030710238	0.032547317	0.01936108	20160.608798980713
475	8163.569	67.20358	8243.151	8059.965	0.025354382	0.0035069338	0.033590667	0.020291425	20203.291546583176
476	8219.016	177.0881	8425.82	7965.129	0.02688905	0.0027136323	0.03444342	0.022272808	20244.7571310997
477	8454.234	265.13684	8808.368	8068.532	0.02954269	0.003923754	0.03695918	0.022451403	20289.290573358536
478	8706.752	61.387012	8796.162	8642.729	0.03511006	0.004065195	0.041767	0.023990285	20330.932613134384
479	8832.704	103.20597	8960.328	8675.332	0.033495426	0.0067185652	0.044426665	0.019751761	20372.952028751373
480	8783.678	152.52582	8935.025	8582.067	0.033205792	0.006011101	0.045012213	0.021467565	20416.819273233414
481	8344.602	412.35477	8808.061	7835.8125	0.03738311	0.007901823	0.058697555	0.027556766	20460.075548648834
482	8564.882	384.07266	9014.831	7956.3145	0.025094954	0.005719756	0.042829312	0.01920492	20503.701439142227
483	8790.8955	97.408936	8921.141	8684.402	0.024494866	0.0044068843	0.034532323	0.016796151	20547.195835113525
484	8832.957	288.13147	9176.225	8542.633	0.024126118	0.008161014	0.042405013	0.01566444	20590.79701423645
485	8781.346	90.43072	8895.599	8692.3125	0.02127259	0.0036973718	0.032700557	0.016482221	20634.930283784866
486	8543.7705	417.41074	8965.459	7943.651	0.024171604	0.0038141082	0.0356015	0.019152176	20675.793364048004
487	8480.444	502.91653	8926.331	7642.676	0.02701791	0.0045066183	0.037358884	0.021561218	20717.614406108856
488	8504.372	638.5578	9025.154	7432.166	0.028969582	0.006240208	0.040844318	0.018597579	20760.13374185562
489	8765.754	80.88049	8838.922	8633.377	0.021810433	0.0060060224	0.034254525	0.012629471	20801.974845170975
490	8665.284	282.46518	9007.754	8221.794	0.022920478	0.0031801676	0.030162241	0.017430656	20846.567111968994
491	8296.263	330.84537	8787.876	7895.8506	0.024785215	0.002225857	0.029138885	0.021169953	20890.195918798447
492	8362.994	62.57534	8459.749	8284.719	0.022550976	0.005820778	0.034139946	0.013783984	20934.62104320526
493	8573.947	77.32345	8653.61	8449.278	0.023272758	0.0050457465	0.032689657	0.015565494	20978.739906787872
494	8566.527	268.0399	8841.32	8171.677	0.027470391	0.002148165	0.031389114	0.022876576	21020.6035528183
495	8672.35	317.48914	9081.286	8249.179	0.025458196	0.0032177267	0.031178372	0.017660443	21064.28752875328
496	8520.207	326.65607	8996.047	8216.705	0.024817806	0.004804834	0.034915652	0.016738473	21105.45599102974
497	8181.115	387.19165	8660.575	7580.5327	0.028896514	0.0035281715	0.03713784	0.022367397	21149.232208013535
498	8922.185	164.0542	9099.109	8717.776	0.026879948	0.002667583	0.032670382	0.018722095	21193.424171209335
499	8537.275	388.7291	8985.814	7923.9375	0.025743408	0.003018737	0.030639058	0.017760083	21237.36047267914
500	8836.241	368.05988	9143.254	8213.196	0.024234526	0.00601738	0.03585715	0.014099153	21281.821961164474
