Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	Time
194	8934.414	123.75698	9092.6455	8746.357	0.046164528	0.002866783	0.052325577	0.040009193	7998.529150247574
195	8942.332	118.6602	9081.475	8790.202	0.04371943	0.002306367	0.049249753	0.038984608	8039.783007621765
196	8928.066	88.875854	9040.698	8816.786	0.042573057	0.0024924842	0.04850746	0.037260648	8080.402257442474
197	8999.501	130.38109	9107.313	8780.476	0.043059886	0.0026841026	0.04910771	0.037089676	8120.192092657089
198	9037.663	90.18203	9181.675	8937.646	0.04454904	0.0018606451	0.049626205	0.040649865	8160.679659128189
199	9057.806	42.642548	9095.124	8987.09	0.044480376	0.00258399	0.049546376	0.03840906	8202.491566419601
200	8852.6875	79.57491	8980.64	8780.196	0.0425785	0.0038318909	0.05222832	0.035299663	8244.85273861885
201	8968.75	51.72024	9034.074	8917.716	0.044994164	0.0030941565	0.04949999	0.037114955	8283.488971948624
202	8864.209	79.6202	8989.747	8787.495	0.048498657	0.0031878552	0.055010382	0.0421397	8325.79596734047
203	9001.667	77.28593	9074.194	8877.907	0.044433612	0.002330246	0.04981663	0.040245347	8362.200505971909
204	8974.2	119.5059	9169.782	8868.32	0.044102624	0.0036048463	0.0509886	0.038442664	8404.65375995636
205	8935.108	175.573	9108.722	8642.128	0.043881763	0.002704414	0.049159084	0.038954847	8447.178634881973
206	9069.635	57.847187	9132.541	9001.298	0.044054832	0.0035615573	0.05170926	0.035152454	8489.954085111618
207	8804.386	281.11005	9253.5	8547.961	0.04522294	0.0037900493	0.05409098	0.03808354	8532.670198202133
208	8899.833	66.22765	8972.621	8794.274	0.047848288	0.0036430124	0.057842806	0.04088015	8572.77835726738
209	8894.545	208.58295	9222.82	8655.644	0.04251142	0.0044878	0.049791615	0.032918196	8614.249898433685
210	8794.375	109.25481	8882.732	8608.658	0.0418972	0.0020270944	0.047542084	0.03727289	8656.107390880585
211	8979.716	60.859657	9079.672	8918.55	0.04244939	0.0029150636	0.04761262	0.034218572	8694.956239461899
212	8901.873	71.68665	9004.418	8824.008	0.043422427	0.0028308688	0.050278082	0.039431557	8731.34100985527
213	8861.0	119.176796	9061.748	8764.118	0.043759096	0.0026238272	0.050117176	0.036797453	8774.166525125504
214	8841.175	132.56216	9057.99	8718.416	0.044570245	0.0022764588	0.049160544	0.039881263	8814.962994813919
215	9080.555	22.582996	9113.272	9051.4795	0.045982607	0.0031052444	0.050871596	0.03720412	8855.141120433807
216	8962.315	107.318184	9083.884	8791.329	0.044842903	0.0023609463	0.05039101	0.040113367	8897.908064842224
217	8915.585	185.17816	9184.082	8732.609	0.043648764	0.002810802	0.049012583	0.038173918	8940.5255215168
218	8848.85	110.51732	8976.604	8713.95	0.0453931	0.002682472	0.051914662	0.039963756	8983.026629447937
219	9012.581	107.95718	9149.295	8878.064	0.045532595	0.002202256	0.05017169	0.04128976	9025.657173156738
220	8949.079	72.68845	9062.768	8867.341	0.043764398	0.0023113464	0.049185473	0.03896384	9068.302301645279
221	8919.518	22.569277	8955.366	8893.024	0.044653296	0.0026478816	0.049889017	0.039154287	9108.223578691483
222	8945.821	93.772575	9078.055	8820.23	0.04434544	0.002966514	0.052427903	0.03949045	9150.38075876236
223	8878.401	93.713005	9018.497	8781.326	0.045678373	0.0023885276	0.051202178	0.038914442	9189.850217342377
224	8934.15	58.000313	8998.466	8844.138	0.043828446	0.0034875316	0.05339077	0.03878535	9228.616421461105
225	9042.053	138.34052	9224.829	8895.912	0.046111953	0.0032238576	0.054464724	0.039988514	9269.819144010544
226	9017.123	101.771675	9154.6455	8871.212	0.046904124	0.0023829355	0.05204788	0.041719418	9312.881518363953
