Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	Time
250	8586.173	89.50756	8735.762	8503.8	0.04829094	0.004446791	0.05599806	0.038437698	10648.73706650734
251	8761.027	56.592625	8816.129	8680.393	0.046311047	0.005450277	0.05746587	0.033414196	10692.527136564255
252	8605.711	246.24341	8946.158	8336.1	0.044372965	0.0072105033	0.05789753	0.03139644	10737.463339805603
253	8727.68	126.72787	8922.159	8578.661	0.047149803	0.003937557	0.0543264	0.037900664	10780.946966409683
254	8739.8125	222.54596	9016.575	8396.275	0.045686975	0.008980577	0.0606961	0.03002936	10825.504376411438
255	8806.233	103.746185	8980.744	8707.763	0.04268737	0.006526592	0.055899832	0.027826246	10870.236007452011
256	8820.765	43.302986	8889.941	8774.263	0.03632183	0.008379323	0.05359438	0.022176253	10915.271919488907
257	7998.3667	1486.9452	9004.958	5436.943	0.032949645	0.011520021	0.06286077	0.021690402	10960.083510160446
258	8462.126	147.19125	8661.492	8254.737	0.031524677	0.009131925	0.057573427	0.020474644	11005.118350505829
259	8651.363	447.06873	9013.485	7889.531	0.032691985	0.0067885816	0.041737247	0.018165108	11044.037907123566
260	7073.8804	2831.6443	8899.751	2173.9546	0.03862143	0.0084732715	0.05260298	0.024443118	11087.475451231003
261	8880.594	59.124863	8945.498	8807.928	0.038620178	0.0045627044	0.050465215	0.029528027	11132.293223142624
262	8729.646	107.87966	8821.081	8551.621	0.034953106	0.009483886	0.052191004	0.018215885	11176.617827653885
263	8639.679	215.5935	8921.539	8331.188	0.034773055	0.005695489	0.046347894	0.02256525	11221.039463758469
264	8693.549	218.95042	9028.06	8443.045	0.04150913	0.0057693766	0.05645256	0.033273622	11265.004651784897
265	8663.916	104.67534	8802.322	8508.412	0.029922197	0.00945256	0.047012094	0.01654542	11309.243629217148
266	8490.867	307.98395	8770.362	8017.6978	0.031243633	0.013600859	0.06651063	0.013308673	11352.208372354507
267	8484.816	196.26906	8727.152	8227.696	0.04887978	0.016095674	0.07054735	0.017778734	11388.527544498444
268	8826.103	144.62926	9047.774	8668.192	0.02187343	0.004016089	0.03954688	0.013261094	11425.824830293655
269	8682.959	387.77625	8975.294	8015.4253	0.03062447	0.011569448	0.061851386	0.01947174	11470.166461467743
270	8702.649	107.6414	8833.917	8536.134	0.01953931	0.004414181	0.029782608	0.01342463	11510.244241714478
271	8799.777	143.85268	8925.981	8572.376	0.024115603	0.006146167	0.047353856	0.016491426	11555.201482534409
272	8241.605	344.8485	8717.642	7853.632	0.0546441	0.00913887	0.0702237	0.03792074	11599.550085783005
273	8745.291	164.45348	8911.142	8493.391	0.033550132	0.005104314	0.050704177	0.025369285	11643.587953090668
274	8731.059	80.48308	8786.806	8592.308	0.030611549	0.0037757545	0.038512193	0.023423975	11681.10073876381
275	8661.223	170.37613	8839.08	8477.4	0.04082738	0.008352856	0.06074975	0.0261124	11725.245786190033
276	8721.521	81.625565	8850.762	8651.407	0.033919387	0.004482656	0.044435095	0.025739167	11769.614758253098
277	8536.528	260.6488	8824.319	8113.251	0.022994617	0.0029635055	0.02940288	0.01700963	11812.34472489357
278	8701.943	244.40117	8974.597	8392.013	0.02961229	0.0055146334	0.04208853	0.02242396	11851.216806411743
279	8630.732	303.28467	9152.643	8401.308	0.02465534	0.009073045	0.044220902	0.013027683	11888.162428379059
280	8582.619	79.39677	8699.175	8490.748	0.038594734	0.008531744	0.05354812	0.024146833	11933.117827892303
281	8663.215	219.20593	8860.99	8291.951	0.027335145	0.004263696	0.03703042	0.021386217	11977.437791347504
282	8472.293	369.1998	8882.0	7978.371	0.031532552	0.0058449623	0.046659112	0.020495573	12021.496924161911
283	8641.562	126.68579	8785.072	8466.325	0.031608887	0.0058434997	0.043202117	0.019908184	12065.582706212997
284	8607.402	164.9803	8802.536	8351.386	0.027167626	0.0038661046	0.03440986	0.020347634	12103.388832092285
285	8601.489	305.27863	9051.672	8190.5063	0.027612379	0.0039879745	0.038112167	0.021698786	12147.38816165924
286	8385.969	669.5963	9000.35	7390.889	0.028142698	0.005554252	0.041935652	0.021330975	12190.821710824966
287	8711.335	110.512794	8829.296	8531.02	0.01830188	0.0028623934	0.023155505	0.012401482	12234.557734966278
288	8088.0605	695.9313	8787.725	6994.046	0.024183031	0.0073158583	0.039614826	0.011884952	12278.241231918335
289	8544.148	198.01248	8684.65	8202.548	0.026384164	0.0045374036	0.037903808	0.017660266	12322.40813946724
290	8757.1455	83.52154	8886.366	8670.016	0.027392594	0.0057134586	0.043265127	0.020676969	12364.110780000687
291	8869.281	243.94017	9206.383	8517.513	0.030483149	0.004857276	0.040102247	0.018062834	12406.660764455795
292	8902.648	76.96579	9018.466	8809.821	0.030695818	0.0035507996	0.03662266	0.023415895	12450.771379709244
293	8720.653	236.41069	9013.637	8397.094	0.029944418	0.010033207	0.05732107	0.018729845	12493.913256883621
294	8676.73	176.30286	8874.134	8391.274	0.027053159	0.006078837	0.049607076	0.018608078	12536.196545600891
295	8808.281	123.75546	8982.75	8651.157	0.031839248	0.006570826	0.04913239	0.020806275	12579.492881059647
296	8948.8	71.290405	9040.898	8878.06	0.032515503	0.0051100724	0.048114587	0.023754437	12624.002060890198
297	8556.311	278.47293	8992.399	8237.085	0.033346932	0.01306226	0.0625229	0.016138941	12668.10990524292
298	8996.014	152.05641	9171.884	8798.908	0.023509147	0.0065174866	0.041104898	0.017144838	12711.607128620148
299	8774.3955	187.54218	8944.883	8467.689	0.02504002	0.0034029037	0.032233316	0.01851899	12755.418014287949
300	9065.168	114.93121	9251.038	8936.025	0.024985718	0.0027516824	0.03150187	0.01960896	12800.280319690704
301	8924.418	134.72859	9090.895	8739.302	0.018960929	0.0038307963	0.026893273	0.013625437	12844.522585391998
302	8936.035	222.83492	9230.586	8619.294	0.02037662	0.0037651511	0.028904136	0.014959956	12887.614873409271
303	7434.359	1879.3451	9141.125	4339.0723	0.022467833	0.004831195	0.03378646	0.014724238	12936.227744817734
304	8645.804	229.9145	8924.712	8334.087	0.029511452	0.0063458863	0.043805003	0.020765752	12982.648297071457
305	8913.055	119.81363	9119.962	8829.143	0.02901189	0.0070701214	0.049954254	0.018002978	13025.455302715302
306	8290.418	308.99844	8717.152	7846.72	0.0303218	0.006134473	0.04347322	0.020958418	13070.280936002731
307	8659.539	185.84299	8889.5625	8444.339	0.025557771	0.006428847	0.03935853	0.015873903	13114.797687768936
308	8805.824	81.925995	8925.723	8704.055	0.034526166	0.0040738247	0.043520354	0.024980659	13158.781826972961
309	8807.342	139.1439	9030.084	8661.466	0.027773933	0.003420462	0.034235105	0.021094656	13203.379859924316
310	8725.161	268.68744	8965.924	8274.955	0.029746756	0.0049122227	0.043668464	0.021547014	13248.108478307724
311	8787.865	167.63008	8965.585	8512.348	0.028089538	0.0036905634	0.034769483	0.021204544	13292.029562234879
312	8521.167	360.50204	8953.914	7958.4346	0.027494079	0.007279591	0.04112409	0.014939839	13337.54334306717
